userWallet,credit_score
0x0012668072f7e0579caf7e047713d8b6d476d0db,13.236907740968286
0x00129c4ce6be31b273de64c65ff3fcdd4706a002,274.25149160220076
0x0012a7f00af8a643ba5a6aa187f915b4c13289df,11.51545937124753
0x00130437654e7e86cbbeeaf34f4771df6a1fb45c,11.546756683539877
0x00133f29e7d424f4e5773532b3fc35d020e9c54e,5.97782738277867
0x0014dfac19477a83d7354e6eaac28642c1959398,41.989146526339916
0x001589fe1923c2118f34e4277f2ef650fcbf0161,34.31786136921142
0x00159370cbe576b765a7fb2e78582e0cb563d445,27.41425607401103
0x0015b3f0266cd7b1f4105cf8180d37e7bd0ccead,5.570241817042313
0x0016469a65facda9e86fd0ae0e9661128843c224,11.523922683207331
0x0016dcd1d3c93067dce5bb30dc33258f36d33308,11.5444472966203
0x00183135585d70a523d61b2e43037a7138b36906,51.71457105446376
0x00184e8aa1e95f491f2d9601e12b540092160ded,15.529608677607474
0x0018583d7654803d2c59467e10dec5f70bbe1851,84.56249776905155
0x001875a076b3cfe1c9535d76b0345c16e3d61118,5.958109822852872
0x0018d044b946ede86b43bb3b964a45772a5abeb9,27.51273944625239
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,15.997627881803373
0x0019bd9f6142943f3a03a8a62d0001a95213f555,11.420858576755647
0x001b024b98ee862aa01eea595c4c16a0213d2611,14.2827913687292
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,36.67177861479553
0x001bc97d92e1a30b02d4e75be25f06063555d556,46.2633569700095
0x001be549fa377710b9e59d57bbdf593ce1e379ca,13.139501371931292
0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,13.174622080546834
0x001d2a3192a49e28cac0a7abcaa916648c62b982,12.083042497231398
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,4.723445105189137
0x001f96b7e19a54ae45f451b0148336504d03fdcf,6.359482023108548
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,18.106229559928572
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,3.704092171780857
0x0020c5222a24e4a96b720c06b803fb8d34adc0af,7.465862405794401
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,13.056671738688799
0x00222d56e0509a5e9ab05c588c548290a5e9f876,11.991412731959471
0x002379916ac42a432f3b53f16782d33267debb4c,12.010457584656587
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,5.958109822852872
0x0023d9ffe7d793895c5da5833d56c737832ead2b,6.45975945744119
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,5.120869917310547
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,13.316211671123014
0x0024461e7a8ce7157866eaa4c24b702d328250ce,5.459945635259231
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,11.004538935848352
0x00246f7813397868b1beec56e1677efa47816dae,54.89548783836084
0x0025a856d01a898bd52286d56c52323b13937b65,11.45143889102914
0x00261d225db379b3fc74cd0228d6f90582d39035,11.623200986770186
0x00262ffcfda82b5582d1905ca05b849f196b0419,12.524888133674155
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,11.485903877690184
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,4.854193064156663
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,11.547208023544576
0x002775390698ef16589bb22bba37ae7906ae2f36,41.724304868333604
0x0027c6cd01364a3c5d29f72269b36dfe85628193,4.857487928933202
0x0027f7335d610f15b325baa5798414548720fcaa,23.146719556570176
0x00283b611db7844cb5677b311afd67c8e3078518,5.210170366841701
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,11.09963923871447
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,13.216323253547952
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,4.716883149632117
0x002aea16059a7d4bef638a03b61a9e80ef07e745,38.980179320314384
0x002bb13a55bf4525f02717708dd4534ecc475193,6.044865531434582
0x002c77a71d54e6da4b28690fe1676752a74a67eb,4.729405781098859
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,14.85142770507867
0x002d2715b179d0db3e17cc28317a98f2f65e6884,211.20248440272576
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,11.979879568739833
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,46.4351309995595
0x002de04d579930686698abab5f48bda0b24fb9fc,78.11874630634003
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,16.695861682323713
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,13.135678165629056
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,3.5337935971992382
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,110.19979018297626
0x0030040e8d836ac3e546c354f9b373e70a14deeb,6.457477390568732
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,62.503958000199276
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,12.121900170589203
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,6.263625829736793
0x003094a91a3b5523bc601b221f80183bd347e9ae,5.958109822852872
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,11.163790953100927
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,76.36309611000054
0x0030de8f624d2b2513c6dbbff788bb109b80304d,11.965788879935856
0x0030e3b40e23f92bd064457fd1fb848482a0bde5,9.959505697661784
0x0030ee334630838ea4dee0b4b6ecbc973529031f,26.831854891393853
0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,11.978282181441015
0x00326e37cef76788f6b0cf643c94481d60bd3d58,13.881396647688005
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,518.5413479093104
0x003325d3054cd7668fb16f19ea11bae6d02a474c,7.459118828203566
0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,134.93277539203976
0x0034d2a08772822866b08d2c585e5c8e25723760,13.66968974304394
0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,14.039327456218926
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,35.14538848416032
0x0036472d3ca5e7ab22477d62682b2a3d9436d328,12.577383326027233
0x0036534c48a754163f0f446601f36bcfda840f57,35.76581945740725
0x00368bb9dba2ee83f3553feae59710b9c3743e09,23.06122654865683
0x0036a2f1f6136bb9d7992f7def692126a279e702,11.968805109953895
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,52.23873975592395
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,21.502172853645543
0x0037643e4ec2b622270676e9e7aa163b261cfb79,4.8506721362560326
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,9.826085349116418
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,23.824565414874115
0x0038281701bf3f51fdbb18903c6e18776780a9a1,4.714023732565647
0x00389de87cae34a6f89e13cc8225c4984add8b37,533.1085148758981
0x0039e71541bdc798d062346bce94230bf519bb72,11.61278407837764
0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,15.61221750595271
0x003a85c562730b196f7cba202a2515f2ff855736,183.29701195511078
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,26.127811733298945
0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,5.937053236076348
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,55.28830217986396
0x003b2816d976cebbf0cadec981ff59286b6d7f2f,7.23060987506358
0x003be39433bde975b12411fbc3025d49d813a84f,0.0
0x003cb0842811db8d115e28f13048dd83db391dcb,4.817879135784089
0x003dc03b7d7fe265e1c1db88bb1c6b1e6bcd06a7,12.06387043905046
0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,18.505174180966467
0x003e9a119439ef34de3237034cee95675b01d5d4,37.47695098429548
0x003ed65a094ef804c934f2427b601e03113882ff,10.811809089723132
0x003edfecb016131dbd485c72f3b6f2e98a1429d9,126.52762789936341
0x003f705c2e62e268891d8aa2724e32f2176dc963,12.693913399968494
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,41.82579901972513
0x00405f7b768a9a6b81e8060a17f0550501acf6be,126.15646207413447
0x0040932d4c252856709b24dc406244392d3df400,5.473658863280448
0x0040daac32d83c78546ae36da42a496b28ab09e1,19.245915695309538
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,13.834602801959186
0x0041dac13d9365b4d695fb612950dc71884f8db1,163.38646150346088
0x0043090d0a3338eb89914ea9af5c529e928a044c,7.276509312328609
0x0043260ff376a32f335de2091e8bd455d74ecef9,4.717810735420658
0x00432772ed25d4eb3c6eb26dc461239b35cf8760,11.989826309856982
0x00432beb667c8908a74f35fef62882b502347e61,6.725470105003245
0x00433d27687ff685d3871395d7fedfd42b1c3529,42.84515765479687
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,19.652468574435424
0x004403abb2246c48ac770e30e7b36e3b16e152a1,23.624584573896175
0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,6.702034268857312
0x0044803a27c6c45babd3fb7affb80b3f913579d7,63.89690375189103
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,47.463804136347505
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,15.678059365100259
0x004624a132094f106e977c369c8f2e1ebffb2ae1,4.716743556784031
0x0046d10482bc3ae87fa4cb550e36706addf2304a,4.717784977718201
0x004815f49c32e9ef6341dc2d53411a59de5a2daa,13.240622621106723
0x00481898361901f3e49bfe3e40872d09e93c2c11,17.627689637638316
0x0048e6fd005224e7e9f00058c630307f0710a84b,131.85466585086334
0x0049436d8c3da52d604cdc390e45026b2662d7f7,25.975861616797637
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,36.30993401006856
0x004965f85a3db4d5221189595141ecab247b115d,13.095596502756958
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,81.38714374897712
0x0049f39431ab794a381deca90fa7ab85e60e6ebb,11.534608706345152
0x004a61f49faeab28ac5cc72ed26a7114d134362e,4.690659363932257
0x004af1171e5783d1223056a700e992b0eccf6191,13.01908470199326
0x004afb002e3fb33c833fc16b6b63103bbf97312d,20.946172545329556
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,14.000495302074516
0x004c572659319871be9d4ab337fb3df6237979d7,4.124379973780141
0x004c5993adfd45da327f82ec7581a6ee736bf4cb,11.970587836278137
0x004c788aecdcc8ae214519737576d67da3c7334a,4.714220472207666
0x004ce54398cc569a622bf5a99ae857306243c8ec,79.60723864673253
0x004d71c111862702272e6beccdaafb07c9b96c37,234.75962353629754
0x004f137c71b3003c7915bd6aa3a4f57e334a738e,12.99637709908413
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,4.7161314679077435
0x0051337e53823325b9df640f8bac7c7a7dcc4b19,4.716965827634673
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,84.61380381115953
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,53.190609334420394
0x0051ed91501bdefede70975ec9459a0dd3c5657b,14.07985741795181
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,13.20733637527664
0x00526e91ec022d8596bda04092071c1da6b5322e,18.81451106972004
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,19.275771693764064
0x0052d655d117dae79d897213af1d4393ab32c739,4.716951904141504
0x005399ba80babd299512e9efb4e0e764f673405c,4.0771323513176725
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,52.52187988127133
0x00548bf85d26850ad7ad55ca90ba02572349f648,11.94003237871186
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,11.517377391214719
0x00552481817c28f473f4cc61538db6536015d906,5.958109822852872
0x00553b963de06016c68681c9bee10a79c51c5d8a,13.86523513213248
0x005547e9fa569b6835204402138146861e901b06,12.036759404295106
0x00560340190b7e9a1027fb5e72858a8298588303,5.74488904335247
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,19.00974997174922
0x0056323f02bb16de8025a79ab09e1dd5c8114602,5.6247183346878264
0x005661a7a441451fafdccd579905a7dbc79fd538,63.3679208474744
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,15.662529633026056
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,25.88180590647752
0x005711ac01b67981d6b627c09470cce29dbd3353,16.6651356944614
0x0057abf4b6b95cd42cb8c197e78b934d45679432,5.789053619789206
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,5.759025244480664
0x0057b22d4385adfbc48a6581b141e04acdaf7768,8.693483035630104
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,65.32908890649836
0x0057bf0e2082921a880500ab18e716c46c54216e,4.712831780432191
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,22.584775371178175
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,5.418424856773421
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,3.5289746693126522
0x0059221c8444995878e9a82b0b2d732fb3da913e,13.093094247565965
0x005a61772557bef9a3e65a7b87eaccce34f2700e,6.858473451269041
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,14.56714880374894
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,24.445821481199914
0x005ab5979532d34dc60a4582597464df0b5a7c87,41.30928547442997
0x005ab79a1b5982604cdc066565499d90c550e001,2.2647825005733626
0x005ae07a1782019253917d76334a0579ac3a9b64,36.52344482323469
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,17.703604386878855
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,12.010513447285511
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,11.99954289154454
0x005b8864b832d250e97996febb2b6a10b4562fd1,22.56275515971207
0x005bf9036a459545ec86252db2a37667a5823b94,16.630945884696317
0x005c7aa4001747cd4bf25c777318a13191a182ac,158.65554582548756
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,12.2910592279289
0x005ce3720edd52ef800ed68bfe29114a7d86e623,17.50039869680223
0x005ceac16427ed612040519f078d08570eaf7688,10.93574255296118
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,5.943419374493635
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,52.37081023535056
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,3.5241685239557126
0x005df03951fac36e8cc39b7d03eadf00829815b4,14.28985062294774
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,6.061292786194534
0x005e5cac6eb7637edf689403e01b86bda451ef61,38.21442102355541
0x005eba6d8c2af1e7058d7c22e23999188fd15339,13.06845265764374
0x005ec23381d0b33407fcdedd2df7facd769304cd,11.52973116569617
0x005f16f017aa933bb41965b52848ceb8ee48b171,627.7610245075284
0x005f4ed154aec7b147190c97d3f2535fc8360b12,28.4060687596631
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,12.094102510846632
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,11.526960439499772
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,11.400412080981662
0x006002bafd83794a35b3d63fb00bfce00f4557ed,3.646542765593018
0x0060f329ae466559db2e692b24252a5163bf16c3,4.7608419771926265
0x006106679868ffbeb8bef8788be4d59571a13053,4.7163881286832074
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,16.23223159141546
0x0062cb1c249a8579e155794dc86960e4f88af402,25.03051526735676
0x006366325c813728f871c16a7703b818ee1ac6f1,21.169339055912065
0x0063d9477fd76b7c9732917b3b884d918607a804,19.307140651284115
0x00645acbda7635b02a8b517d49ef6cbd028962e3,4.716844890390487
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,27.534481068695413
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,52.86321747969003
0x006501f106d155981aac18b4d31a6e14d1e55fae,13.16435468889943
0x00651f6724f748af9315f720d67ef9ecc3139bdf,11.534599204736244
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,11.39460349849205
0x006551b8f041761e2e47bb4792b21e67786b3452,12.446013032207032
0x0065fb0daffbc3025516415183fa808b2b40b3fb,5.929182797757924
0x0066023b24edd70b7def47effbf2fd7617f9c66b,17.75127739779323
0x0066245819d5d387ac2209620741e721ccada64d,11.484140778132767
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,39.54422754525872
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,14.030602773203025
0x0066a75495069b7d760177aa2607a140b13aa520,14.781592078447437
0x0067243a8b83385457c53923a6cd0bc019b090e8,4.701848999371206
0x00677d8b6fda25b199539633a8cd07074c855cb7,38.82809153901454
0x0067eec7ad35e72613d760e917890d1b7e876e4e,13.186701108173835
0x006850972a3144f2bcb0d37fbd7f84b26765d458,4.850008500764182
0x00694ba9219891081e07b31ebaf19abfd97e1acb,18.294951142614412
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,5.939692045714299
0x0069d013b71c2d000fca70549d894e49b8e4e031,10.95887428863354
0x006a310554681273826624361a3177cd9f3aad1d,11.802672250033652
0x006acbf79f7c4580fa01ffa48085d832592f1b63,26.480271496239645
0x006b64b48437695a2c0b470e22de9b8d3b866f52,4.717091982793006
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,16.38611237642043
0x006bcd94f74784887705d74884308172343855ee,12.009926964574229
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,11.719749984670692
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,31.190222174321406
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,23.832821245593536
0x006dfe647e57d2cdaf47000731659c1f92ece423,4.717060639990593
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,18.769124165388252
0x006f1973f3a2911fc15569d7787f51fb114db606,84.56249786100041
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,20.23707785830744
0x006f74448baead5563915255c8fbc12fd7f6a5df,322.43924500045944
0x006fda5407be210b6d8d653b04859a748e84e64a,5.227154586829465
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,17.037809441078213
0x00705d931184135830185bb284fb8ed277693d0d,14.269078045638864
0x007078c8001b515b14000cc78306072a5dfd55b3,32.180017106608396
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,55.34461629485516
0x0070bc9033adf1e49517f98304f41f778d370208,41.66602284544084
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,11.696085347599887
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,51.91337239158283
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,19.714196574747366
0x0073894fff63595d6cca3802aad6b9ecf5491ca6,6.698706541164779
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,60.51486048302669
0x00752654dcd85f8e42e207ccf48212388fd7173d,4.71617802821681
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,5.62790375625747
0x0076b2f8ead986bb6de67735313891c0876f4388,11.504700402157365
0x0076bc177845e513018cda51be5e5f80f44aeb50,5.737999515609482
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,32.10788106506838
0x00778698bbc902543b596af6e7c0aa13b614162d,53.367971947914754
0x007821abbcc2da83df7fdf57520741d6ea1042f2,4.717408265686755
0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,14.949857581551056
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,19.182288940508084
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,22.416667643495238
0x0079228fa4e08e800883021b18ff0bc7937b3aef,13.056858845369659
0x00795ff7870798a332a99c3969406286259dce8f,28.913420061791786
0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b,4.870950217862577
0x0079e0ce802e67adba53ac0e7927f45f6304ae6f,11.400412080981662
0x007b003c4d0145b512286494d5ae123aeef29d9e,26.20020755066705
0x007b212ac048a425d2019d14e7be4aeae3faf8e9,7.325549157156391
0x007c426ab1b726e3be68b37ac0ffa8aed94447bc,11.479532306884513
0x007c4bb067d9b6afeb4c13415477d396123c4aa3,215.91659113773613
0x007ce1895ca7a000e37a524399920ad7dae41f43,14.127930725590494
0x007d418f61454569a051b5a9d11112996a986bb1,4.7169576072254795
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,11.430906887681966
0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,175.55085542352253
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,21.027898185901506
0x007e4e679e14f17d62607418f546e2d97d9e5a61,18.46377030612927
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,16.39564207110634
0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,3.530067263947735
0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,13.821917445099729
0x007f3da6715efd4b6994b7348b644b64b695d3b1,87.19020414265893
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,16.916299723609722
0x00800d9019001aff6e1eba3312e35e9b22d3f058,105.5550132347941
0x0080568c64209a91110f1333057f5e34a0e5b62e,4.204814194715391
0x0080a01a45d5e023435dc82970ec2681a5ae050e,44.74958844886874
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,20.998083231570437
0x008160cbce03ce9c914d9734c821fe96899185bc,13.399437526979723
0x00817ccd987f38563a46027758376123c870d263,5.980098697967914
0x008183a11eacc113e85007bd14bfbd6da3f687f9,69.4840380241759
0x0081b2ec2af3f22528d6581e6554aaba5141e985,29.382602595728237
0x0082a12e195b8f31660830132e72716225382075,56.525026288245776
0x0082c6c4decefca6626b5e66929fb2ceca7c994f,11.500921354378246
0x0083e235216ffe303c9db58e2eca7d69f99afd2d,14.613448999862468
0x008426fc298852d92a4a2b3607aa384a51c4b65a,16.89054744516029
0x008450344d3518a45a2d4fd0425eea6a5c08033d,87.89194536588684
0x00847f96c75f1fd63f6d625a3342ba0123b20200,82.45631710159353
0x0084ac988560b4724413941a0a89f7ea57da4fe5,13.45722936186462
0x00850f22f6d422d8987f796a9f23fd9e45bda47e,5.9266389677601135
0x00861fefcfef0a542b0a6c90ce1ee575e257a6c7,68.1603978352224
0x00868d173cf4463514ce9cc871f06edb1f3b16c4,12.716542390095322
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,31.304127362751732
0x0087899a5bf67ca95147d3ad6b76907288972055,11.524631460967187
0x0088092651027c8566be1011c29f3a71eebe5efe,16.432357080466634
0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,11.623442535524921
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,4.7335437294339355
0x0089b988ca94bf62cd88a5af10e5cfc9432ef568,11.970126961532984
0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,4.717781651477617
0x008a34511b9808c41237d7568e409141ab10796b,53.59187001039614
0x008a5ff6e91ba1eef94655853c3690d15d1153bc,11.57250676265016
0x008a86b4dbbe4fe8a7f2145cdc676ffff95bdf23,11.971450027321055
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,27.75704311033522
0x008af94ec70860b667caec3a2e2de07597db90c6,43.914657935193
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,44.526013549669536
0x008b24d362ca3f7dd93ab9902927eb3af50216d1,14.18100757369768
0x008b61e1a118db01bc5e253da985c5f11fe04b4b,13.460969233602828
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,26.97008882122578
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,12.70052778721038
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,14.29729460974913
0x008c3eb2cfd1f9ab110485c75fea549926f28b47,12.117649228626377
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,4.717210082486316
0x008d2d57867efeba246e3bd8034ceb8c8f596950,6.019924812569537
0x008d399b5936b8fc3d6ce86ad53ac001217e3978,19.261779952699353
